Institute,Course,State,Category,Quota,Course_Type,Institute_Type,Annual_Fees,Stipend_Year1,Bond_Years,Bond_Amount,Total_Beds
"MNR MED COLL, SANGAREDDY",EMERGENCY MEDICINE,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,760.0
"DCMS, HYDERABAD",RADIO DIAGNOSIS,TELANGANA,GENERAL,Management,Clinical,Unknown,7200000.0,,1.0,2000000.0,1400.0
"MAMATA MED COLL, KHAMMAM",DERMATOLOGY,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,1080.0
"MAMATA ACADOFMEDSCI,BACHUPALLY",ORTHOPAEDICS,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,
"BHASKAR MED COLL, YENKAPALLY",OBG,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,850.0
"PRATHIMA IMS, KARIMNAGAR",GENERAL SURGERY,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,1060.0
"MAMATA ACADOFMEDSCI,BACHUPALLY",OPHTHALMOLOGY,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,
"SURABHI INSTITUTEOFMS,SIDDIPET",OBG,TELANGANA,GENERAL,Management,Clinical,Unknown,7200000.0,,1.0,2000000.0,
"DR PATNAM MRINSTOFMS,CHEVELLA",OBG,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,
"KAMINENI IMS, NARKETPALLY",ORTHOPAEDICS,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,1060.0
"MAMATA MED COLL, KHAMMAM",TBRD,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,1080.0
"MNR MED COLL, SANGAREDDY",DERMATOLOGY,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,760.0
"PRATHIMA IMS, KARIMNAGAR",OBG,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,1060.0
"APOLLO IMSR, HYDERABAD",TBRD,TELANGANA,GENERAL,Management,Clinical,Private,6900000.0,,1.0,2000000.0,570.0
"MAMATA ACADOFMEDSCI,BACHUPALLY",GENERAL SURGERY,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,
"SVS MED COLL, MEHBOOBNAGAR",ANAESTHESIOLOGY,TELANGANA,GENERAL,Management,Clinical,Unknown,7200000.0,,1.0,2000000.0,760.0
"KAMINENI , HYDERABAD",ANAESTHESIOLOGY,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,650.0
"PRATHIMA IMS, KARIMNAGAR",PAEDIATRICS,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,1060.0
"SURABHI INSTITUTEOFMS,SIDDIPET",GENERAL MEDICINE,TELANGANA,GENERAL,Management,Clinical,Unknown,7200000.0,,1.0,2000000.0,
"KAMINENI , HYDERABAD",GENERAL MEDICINE,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,650.0
"MEDICITI IMS, GHANPUR",ANAESTHESIOLOGY,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,720.0
"SURABHI INSTITUTEOFMS,SIDDIPET",PAEDIATRICS,TELANGANA,GENERAL,Management,Clinical,Unknown,7200000.0,,1.0,2000000.0,
"MAMATA ACADOFMEDSCI,BACHUPALLY",GENERAL MEDICINE,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,
"MAMATA MED COLL, KHAMMAM",ENT,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,1080.0
"MAHESHWARA MED COLL, MEDAK",DERMATOLOGY,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,745.0
"MAHAVIR INST OF MS, VIKARABAD",OBG,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,700.0
"KAMINENI , HYDERABAD",TBRD,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,650.0
"MEDICITI IMS, GHANPUR",TBRD,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,720.0
"KAMINENI IMS, NARKETPALLY",PAEDIATRICS,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,1060.0
"DCMS, HYDERABAD",GENERAL MEDICINE,TELANGANA,GENERAL,Management,Clinical,Unknown,7200000.0,,1.0,2000000.0,1400.0
"DCMS, HYDERABAD",ORTHOPAEDICS,TELANGANA,GENERAL,Management,Clinical,Unknown,7200000.0,,1.0,2000000.0,1400.0
"MNR MED COLL, SANGAREDDY",GENERAL MEDICINE,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,760.0
"MAMATA MED COLL, KHAMMAM",PSYCHIATRY,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,1080.0
"DR PATNAM MRINSTOFMS,CHEVELLA",PAEDIATRICS,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,
"KAMINENI , HYDERABAD",EMERGENCY MEDICINE,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,650.0
"MEDICITI IMS, GHANPUR",OBG,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,720.0
"SHADAN IMSRC, PEERANCHERU",GENERAL MEDICINE,TELANGANA,GENERAL,Management,Clinical,Unknown,7200000.0,,1.0,2000000.0,800.0
"MEDICITI IMS, GHANPUR",RADIO DIAGNOSIS,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,720.0
"RVM IMSRC, SIDDIPET",OPHTHALMOLOGY,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,1110.0
"DCMS, HYDERABAD",PAEDIATRICS,TELANGANA,GENERAL,Management,Clinical,Unknown,7200000.0,,1.0,2000000.0,1400.0
"BHASKAR MED COLL, YENKAPALLY",GENERAL SURGERY,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,850.0
"MNR MED COLL, SANGAREDDY",PAEDIATRICS,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,760.0
"KAMINENI IMS, NARKETPALLY",GENERAL MEDICINE,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,1060.0
"APOLLO IMSR, HYDERABAD",OBG,TELANGANA,GENERAL,Management,Clinical,Private,6900000.0,,1.0,2000000.0,570.0
"KAMINENI , HYDERABAD",RADIO DIAGNOSIS,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,650.0
"KAMINENI , HYDERABAD",ORTHOPAEDICS,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,650.0
"SVS MED COLL, MEHBOOBNAGAR",GENERAL SURGERY,TELANGANA,GENERAL,Management,Clinical,Unknown,7200000.0,,1.0,2000000.0,760.0
"SVS MED COLL, MEHBOOBNAGAR",TBRD,TELANGANA,GENERAL,Management,Clinical,Unknown,7200000.0,,1.0,2000000.0,760.0
"DR PATNAM MRINSTOFMS,CHEVELLA",DERMATOLOGY,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,
"MAMATA MED COLL, KHAMMAM",GENERAL SURGERY,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,1080.0
"DRVRK WOMENS MEDCOLL,AZIZNAGAR",TBRD,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,500.0
"MNR MED COLL, SANGAREDDY",OPHTHALMOLOGY,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,760.0
"MAMATA MED COLL, KHAMMAM",RADIO DIAGNOSIS,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,1080.0
"KAMINENI , HYDERABAD",OBG,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,650.0
"MNR MED COLL, SANGAREDDY",TBRD,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,760.0
"MAHESHWARA MED COLL, MEDAK",RADIO DIAGNOSIS,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,745.0
"BHASKAR MED COLL, YENKAPALLY",PAEDIATRICS,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,850.0
"MAMATA MED COLL, KHAMMAM",GENERAL MEDICINE,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,1080.0
"MNR MED COLL, SANGAREDDY",OBG,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,760.0
"SURABHI INSTITUTEOFMS,SIDDIPET",DERMATOLOGY,TELANGANA,GENERAL,Management,Clinical,Unknown,7200000.0,,1.0,2000000.0,
"MAHESHWARA MED COLL, MEDAK",PAEDIATRICS,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,745.0
"RVM IMSRC, SIDDIPET",GENERAL MEDICINE,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,1110.0
"MNR MED COLL, SANGAREDDY",ENT,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,760.0
"MEDICITI IMS, GHANPUR",ORTHOPAEDICS,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,720.0
"MAMATA MED COLL, KHAMMAM",PAEDIATRICS,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,1080.0
"SURABHI INSTITUTEOFMS,SIDDIPET",ANAESTHESIOLOGY,TELANGANA,GENERAL,Management,Clinical,Unknown,7200000.0,,1.0,2000000.0,
"DR PATNAM MRINSTOFMS,CHEVELLA",ANAESTHESIOLOGY,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,
"RVM IMSRC, SIDDIPET",GENERAL SURGERY,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,1110.0
"PRATHIMA IMS, KARIMNAGAR",ORTHOPAEDICS,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,1060.0
"DR PATNAM MRINSTOFMS,CHEVELLA",ORTHOPAEDICS,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,
"MNR MED COLL, SANGAREDDY",GENERAL SURGERY,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,760.0
"PRATHIMA IMS, KARIMNAGAR",RADIO DIAGNOSIS,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,1060.0
"MNR MED COLL, SANGAREDDY",RADIO DIAGNOSIS,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,760.0
"MNR MED COLL, SANGAREDDY",ORTHOPAEDICS,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,760.0
"BHASKAR MED COLL, YENKAPALLY",ORTHOPAEDICS,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,850.0
"MAMATA ACADOFMEDSCI,BACHUPALLY",TBRD,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,
"DR PATNAM MRINSTOFMS,CHEVELLA",GENERAL SURGERY,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,
"MAHAVIR INST OF MS, VIKARABAD",GENERAL SURGERY,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,700.0
"DCMS, HYDERABAD",GENERAL SURGERY,TELANGANA,GENERAL,Management,Clinical,Unknown,7200000.0,,1.0,2000000.0,1400.0
"BHASKAR MED COLL, YENKAPALLY",DERMATOLOGY,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,850.0
"BHASKAR MED COLL, YENKAPALLY",TBRD,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,850.0
"BHASKAR MED COLL, YENKAPALLY",ANAESTHESIOLOGY,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,850.0
"MEDICITI IMS, GHANPUR",GENERAL MEDICINE,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,720.0
"DCMS, HYDERABAD",ANAESTHESIOLOGY,TELANGANA,GENERAL,Management,Clinical,Unknown,7200000.0,,1.0,2000000.0,1400.0
"BHASKAR MED COLL, YENKAPALLY",GENERAL MEDICINE,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,850.0
"SURABHI INSTITUTEOFMS,SIDDIPET",GENERAL SURGERY,TELANGANA,GENERAL,Management,Clinical,Unknown,7200000.0,,1.0,2000000.0,
"APOLLO IMSR, HYDERABAD",GENERAL SURGERY,TELANGANA,GENERAL,Management,Clinical,Private,6900000.0,,1.0,2000000.0,570.0
"APOLLO IMSR, HYDERABAD",OPHTHALMOLOGY,TELANGANA,GENERAL,Management,Clinical,Private,6900000.0,,1.0,2000000.0,570.0
"MAHAVIR INST OF MS, VIKARABAD",ORTHOPAEDICS,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,700.0
"SVS MED COLL, MEHBOOBNAGAR",PSYCHIATRY,TELANGANA,GENERAL,Management,Clinical,Unknown,7200000.0,,1.0,2000000.0,760.0
"RVM IMSRC, SIDDIPET",ORTHOPAEDICS,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,1110.0
"APOLLO IMSR, HYDERABAD",ANAESTHESIOLOGY,TELANGANA,GENERAL,Management,Clinical,Private,6900000.0,,1.0,2000000.0,570.0
"DCMS, HYDERABAD",RADIO DIAGNOSIS,TELANGANA,GENERAL,Management,Clinical,Unknown,7200000.0,,1.0,2000000.0,1400.0
"CAIMS, KARIMNAGAR",OPHTHALMOLOGY,TELANGANA,GENERAL,Management,Clinical,Unknown,7200000.0,,1.0,2000000.0,1000.0
"MALLA REDDY, HYDERABAD",PSYCHIATRY,TELANGANA,GENERAL,Management,Clinical,Unknown,,,,,1050.0
"RVM IMSRC, SIDDIPET",TBRD,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,1110.0
"SHADAN IMSRC, PEERANCHERU",DERMATOLOGY,TELANGANA,GENERAL,Management,Clinical,Unknown,7200000.0,,1.0,2000000.0,800.0
"DCMS, HYDERABAD",DERMATOLOGY,TELANGANA,GENERAL,Management,Clinical,Unknown,7200000.0,,1.0,2000000.0,1400.0
"MEDICITI IMS, GHANPUR",PAEDIATRICS,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,720.0
"DR PATNAM MRINSTOFMS,CHEVELLA",RADIO DIAGNOSIS,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,
"MEDICITI IMS, GHANPUR",OPHTHALMOLOGY,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,720.0
"DRVRK WOMENS MEDCOLL,AZIZNAGAR",OBG,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,500.0
"MEDICITI IMS, GHANPUR",DERMATOLOGY,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,720.0
"CAIMS, KARIMNAGAR",TBRD,TELANGANA,GENERAL,Management,Clinical,Unknown,7200000.0,,1.0,2000000.0,1000.0
"RVM IMSRC, SIDDIPET",DERMATOLOGY,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,1110.0
"RVM IMSRC, SIDDIPET",RADIO DIAGNOSIS,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,1110.0
"RVM IMSRC, SIDDIPET",PAEDIATRICS,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,1110.0
"BHASKAR MED COLL, YENKAPALLY",ENT,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,850.0
"CAIMS, KARIMNAGAR",OBG,TELANGANA,GENERAL,Management,Clinical,Unknown,7200000.0,,1.0,2000000.0,1000.0
"MALLA REDDY IMS, HYDERABAD",OBG,TELANGANA,GENERAL,Management,Clinical,Unknown,,,,,940.0
"MALLA REDDY IMS, HYDERABAD",OPHTHALMOLOGY,TELANGANA,GENERAL,Management,Clinical,Unknown,,,,,940.0
"MALLA REDDY, HYDERABAD",EMERGENCY MEDICINE,TELANGANA,GENERAL,Management,Clinical,Unknown,,,,,1050.0
"MAMATA MED COLL, KHAMMAM",OPHTHALMOLOGY,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,1080.0
"MALLA REDDY IMS, HYDERABAD",RADIO DIAGNOSIS,TELANGANA,GENERAL,Management,Clinical,Unknown,,,,,940.0
"SHADAN IMSRC, PEERANCHERU",PAEDIATRICS,TELANGANA,GENERAL,Management,Clinical,Unknown,7200000.0,,1.0,2000000.0,800.0
"APOLLO IMSR, HYDERABAD",DERMATOLOGY,TELANGANA,GENERAL,Management,Clinical,Private,6900000.0,,1.0,2000000.0,570.0
"MNR MED COLL, SANGAREDDY",PSYCHIATRY,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,760.0
"KAMINENI IMS, NARKETPALLY",TBRD,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,1060.0
"CAIMS, KARIMNAGAR",PAEDIATRICS,TELANGANA,GENERAL,Management,Clinical,Unknown,7200000.0,,1.0,2000000.0,1000.0
"SHADAN IMSRC, PEERANCHERU",OBG,TELANGANA,GENERAL,Management,Clinical,Unknown,7200000.0,,1.0,2000000.0,800.0
"KAMINENI IMS, NARKETPALLY",RADIO DIAGNOSIS,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,1060.0
"MALLA REDDY IMS, HYDERABAD",PAEDIATRICS,TELANGANA,GENERAL,Management,Clinical,Unknown,,,,,940.0
"SURABHI INSTITUTEOFMS,SIDDIPET",RADIO DIAGNOSIS,TELANGANA,GENERAL,Management,Clinical,Unknown,7200000.0,,1.0,2000000.0,
"MALLA REDDY IMS, HYDERABAD",EMERGENCY MEDICINE,TELANGANA,GENERAL,Management,Clinical,Unknown,,,,,940.0
"KAMINENI IMS, NARKETPALLY",ENT,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,1060.0
"KAMINENI IMS, NARKETPALLY",EMERGENCY MEDICINE,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,1060.0
"CAIMS, KARIMNAGAR",DERMATOLOGY,TELANGANA,GENERAL,Management,Clinical,Unknown,7200000.0,,1.0,2000000.0,1000.0
"SHADAN IMSRC, PEERANCHERU",RADIO DIAGNOSIS,TELANGANA,GENERAL,Management,Clinical,Unknown,7200000.0,,1.0,2000000.0,800.0
"SHADAN IMSRC, PEERANCHERU",ORTHOPAEDICS,TELANGANA,GENERAL,Management,Clinical,Unknown,7200000.0,,1.0,2000000.0,800.0
"PRATHIMA IMS, KARIMNAGAR",OPHTHALMOLOGY,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,1060.0
"SHADAN IMSRC, PEERANCHERU",GENERAL MEDICINE,TELANGANA,GENERAL,Management,Clinical,Unknown,7200000.0,,1.0,2000000.0,800.0
"MALLA REDDY IMS, HYDERABAD",GENERAL MEDICINE,TELANGANA,GENERAL,Management,Clinical,Unknown,,,,,940.0
"SURABHI INSTITUTEOFMS,SIDDIPET",ORTHOPAEDICS,TELANGANA,GENERAL,Management,Clinical,Unknown,7200000.0,,1.0,2000000.0,
"DR PATNAM MRINSTOFMS,CHEVELLA",ENT,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,
"KAMINENI IMS, NARKETPALLY",GENERAL SURGERY,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,1060.0
"DCMS, HYDERABAD",ANAESTHESIOLOGY,TELANGANA,GENERAL,Management,Clinical,Unknown,7200000.0,,1.0,2000000.0,1400.0
"MALLA REDDY, HYDERABAD",GENERAL SURGERY,TELANGANA,GENERAL,Management,Clinical,Unknown,,,,,1050.0
"MAHAVIR INST OF MS, VIKARABAD",RADIO DIAGNOSIS,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,700.0
"MALLA REDDY, HYDERABAD",GENERAL MEDICINE,TELANGANA,GENERAL,Management,Clinical,Unknown,,,,,1050.0
"MALLA REDDY IMS, HYDERABAD",ENT,TELANGANA,GENERAL,Management,Clinical,Unknown,,,,,940.0
"CAIMS, KARIMNAGAR",ENT,TELANGANA,GENERAL,Management,Clinical,Unknown,7200000.0,,1.0,2000000.0,1000.0
"MEDICITI IMS, GHANPUR",GENERAL SURGERY,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,720.0
"SHADAN IMSRC, PEERANCHERU",ENT,TELANGANA,GENERAL,Management,Clinical,Unknown,7200000.0,,1.0,2000000.0,800.0
"MNR MED COLL, SANGAREDDY",ANAESTHESIOLOGY,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,760.0
"CAIMS, KARIMNAGAR",ORTHOPAEDICS,TELANGANA,GENERAL,Management,Clinical,Unknown,7200000.0,,1.0,2000000.0,1000.0
"DR PATNAM MRINSTOFMS,CHEVELLA",OPHTHALMOLOGY,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,
"MAHAVIR INST OF MS, VIKARABAD",GENERAL MEDICINE,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,700.0
"MALLA REDDY IMS, HYDERABAD",GENERAL SURGERY,TELANGANA,GENERAL,Management,Clinical,Unknown,,,,,940.0
"BHASKAR MED COLL, YENKAPALLY",OPHTHALMOLOGY,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,850.0
"CAIMS, KARIMNAGAR",GENERAL SURGERY,TELANGANA,GENERAL,Management,Clinical,Unknown,7200000.0,,1.0,2000000.0,1000.0
"CAIMS, KARIMNAGAR",ANAESTHESIOLOGY,TELANGANA,GENERAL,Management,Clinical,Unknown,7200000.0,,1.0,2000000.0,1000.0
"APOLLO IMSR, HYDERABAD",PSYCHIATRY,TELANGANA,GENERAL,Management,Clinical,Private,6900000.0,,1.0,2000000.0,570.0
"CAIMS, KARIMNAGAR",RADIO DIAGNOSIS,TELANGANA,GENERAL,Management,Clinical,Unknown,7200000.0,,1.0,2000000.0,1000.0
"MAHAVIR INST OF MS, VIKARABAD",ANAESTHESIOLOGY,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,700.0
"SHADAN IMSRC, PEERANCHERU",ANAESTHESIOLOGY,TELANGANA,GENERAL,Management,Clinical,Unknown,7200000.0,,1.0,2000000.0,800.0
"MEDICITI IMS, GHANPUR",PSYCHIATRY,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,720.0
"DCMS, HYDERABAD",GENERAL MEDICINE,TELANGANA,GENERAL,Management,Clinical,Unknown,7200000.0,,1.0,2000000.0,1400.0
"DCMS, HYDERABAD",OPHTHALMOLOGY,TELANGANA,GENERAL,Management,Clinical,Unknown,7200000.0,,1.0,2000000.0,1400.0
"KAMINENI IMS, NARKETPALLY",DERMATOLOGY,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,1060.0
"MALLA REDDY, HYDERABAD",PAEDIATRICS,TELANGANA,GENERAL,Management,Clinical,Unknown,,,,,1050.0
"RVM IMSRC, SIDDIPET",ANAESTHESIOLOGY,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,1110.0
"PRATHIMA IMS, KARIMNAGAR",ANAESTHESIOLOGY,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,1060.0
"MALLA REDDY IMS, HYDERABAD",ANAESTHESIOLOGY,TELANGANA,GENERAL,Management,Clinical,Unknown,,,,,940.0
"KAMINENI IMS, NARKETPALLY",PSYCHIATRY,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,1060.0
"MALLA REDDY, HYDERABAD",ANAESTHESIOLOGY,TELANGANA,GENERAL,Management,Clinical,Unknown,,,,,1050.0
"KAMINENI IMS, NARKETPALLY",ANAESTHESIOLOGY,TELANGANA,GENERAL,Management,Clinical,Unknown,6900000.0,,1.0,2000000.0,1060.0
"MALLA REDDY IMS, HYDERABAD",ORTHOPAEDICS,TELANGANA,GENERAL,Management,Clinical,Unknown,,,,,940.0
"CAIMS, KARIMNAGAR",GENERAL MEDICINE,TELANGANA,GENERAL,Management,Clinical,Unknown,7200000.0,,1.0,2000000.0,1000.0
"SVS MED COLL, MEHBOOBNAGAR",PATHOLOGY,TELANGANA,GENERAL,Management,Para Clinical,Unknown,2250000.0,,1.0,2000000.0,760.0
"DR PATNAM MRINSTOFMS,CHEVELLA",PATHOLOGY,TELANGANA,GENERAL,Management,Para Clinical,Unknown,1590000.0,,1.0,2000000.0,
"KAMINENI , HYDERABAD",PATHOLOGY,TELANGANA,GENERAL,Management,Para Clinical,Unknown,1635000.0,,1.0,2000000.0,650.0
"MAMATA MED COLL, KHAMMAM",PATHOLOGY,TELANGANA,GENERAL,Management,Para Clinical,Unknown,1980000.0,,1.0,2000000.0,1080.0
"MAMATA ACADOFMEDSCI,BACHUPALLY",PATHOLOGY,TELANGANA,GENERAL,Management,Para Clinical,Unknown,2250000.0,,1.0,2000000.0,
"MAHAVIR INST OF MS, VIKARABAD",PATHOLOGY,TELANGANA,GENERAL,Management,Para Clinical,Unknown,1590000.0,,1.0,2000000.0,700.0
"MALLA REDDY IMS, HYDERABAD",PATHOLOGY,TELANGANA,GENERAL,Management,Para Clinical,Unknown,,,,,940.0
"DCMS, HYDERABAD",PATHOLOGY,TELANGANA,GENERAL,Management,Para Clinical,Unknown,1590000.0,,1.0,2000000.0,1400.0
"MALLA REDDY IMS, HYDERABAD",SPM,TELANGANA,GENERAL,Management,Para Clinical,Unknown,,,,,940.0
"MEDICITI IMS, GHANPUR",PHARMACOLOGY,TELANGANA,GENERAL,Management,Para Clinical,Unknown,1590000.0,,1.0,2000000.0,720.0
"SURABHI INSTITUTEOFMS,SIDDIPET",MICROBIOLOGY,TELANGANA,GENERAL,Management,Para Clinical,Unknown,2250000.0,,1.0,2000000.0,
"DRVRK WOMENS MEDCOLL,AZIZNAGAR",PATHOLOGY,TELANGANA,GENERAL,Management,Para Clinical,Unknown,1590000.0,,1.0,2000000.0,500.0
"MEDICITI IMS, GHANPUR",SPM,TELANGANA,GENERAL,Management,Para Clinical,Unknown,1590000.0,,1.0,2000000.0,720.0
"SURABHI INSTITUTEOFMS,SIDDIPET",PATHOLOGY,TELANGANA,GENERAL,Management,Para Clinical,Unknown,2250000.0,,1.0,2000000.0,
